9.247484179584869804e-03,-1.186822426186081580e+00,4.508064099731784040e+02
2.900046964574234595e-02,2.606273241985763156e-01,-3.781769870717835857e+01
-3.575745150131873044e-04,-1.817308246985994925e-03,1.000000000000000000e+00
