8.869323977910575918e-01,-4.229463688383082065e+00,8.211741091688825236e+02
2.477935459358862613e-01,1.840373854578120083e+00,-4.666876064195474214e+02
1.384563918405386576e-04,-1.591132490529727607e-03,1.000000000000000000e+00
