-2.555460903149461949e+00,-1.201238725045757461e+00,8.441362003777397831e+02
-2.028952113675232205e+00,-1.504457874520887017e+01,4.819003840471602416e+03
-8.344812698598742286e-04,-1.074846231734755131e-02,9.999999999999998890e-01
